SourceTable	SourceName	Schema	NewTable	NewName
T_Charge_Code_Activation_State	Activation_State_Name	public	"t_charge_code_activation_state"	"activation_state_name"
T_Charge_Code_State	Charge_Code_State	public	"t_charge_code_state"	"charge_code_state"
T_Charge_Code_State	Charge_Code_State_Name	public	"t_charge_code_state"	"charge_code_state_name"
T_DIM_Error_Solution	Error_Text	public	"t_dim_error_solution"	"error_text"
T_DIM_Error_Solution	Solution	public	"t_dim_error_solution"	"solution"
T_Data_Analysis_Request	request_id	public	"t_data_analysis_request"	"request_id"
T_Data_Analysis_Request	Request_Name	public	"t_data_analysis_request"	"request_name"
T_Data_Analysis_Request	Analysis_Type	public	"t_data_analysis_request"	"analysis_type"
T_Data_Analysis_Request	Requester_PRN	public	"t_data_analysis_request"	"requester_prn"
T_Data_Analysis_Request	Description	public	"t_data_analysis_request"	"description"
T_Data_Analysis_Request	Analysis_Specifications	public	"t_data_analysis_request"	"analysis_specifications"
T_Data_Analysis_Request	Comment	public	"t_data_analysis_request"	"comment"
T_Data_Analysis_Request	Representative_Batch_ID	public	"t_data_analysis_request"	"representative_batch_id"
T_Data_Analysis_Request	Data_Package_ID	public	"t_data_analysis_request"	"data_package_id"
T_Data_Analysis_Request	Exp_Group_ID	public	"t_data_analysis_request"	"exp_group_id"
T_Data_Analysis_Request	Work_Package	public	"t_data_analysis_request"	"work_package"
T_Data_Analysis_Request	Requested_Personnel	public	"t_data_analysis_request"	"requested_personnel"
T_Data_Analysis_Request	Assigned_Personnel	public	"t_data_analysis_request"	"assigned_personnel"
T_Data_Analysis_Request	Priority	public	"t_data_analysis_request"	"priority"
T_Data_Analysis_Request	Reason_For_High_Priority	public	"t_data_analysis_request"	"reason_for_high_priority"
T_Data_Analysis_Request	Estimated_Analysis_Time_Days	public	"t_data_analysis_request"	"estimated_analysis_time_days"
T_Data_Analysis_Request	State	public	"t_data_analysis_request"	"state"
T_Data_Analysis_Request	State_Comment	public	"t_data_analysis_request"	"state_comment"
T_Data_Analysis_Request	Created	public	"t_data_analysis_request"	"created"
T_Data_Analysis_Request	State_Changed	public	"t_data_analysis_request"	"state_changed"
T_Data_Analysis_Request	Closed	public	"t_data_analysis_request"	"closed"
T_Data_Analysis_Request	Campaign	public	"t_data_analysis_request"	"campaign"
T_Data_Analysis_Request	Organism	public	"t_data_analysis_request"	"organism"
T_Data_Analysis_Request	EUS_Proposal_ID	public	"t_data_analysis_request"	"eus_proposal_id"
T_Data_Analysis_Request	Dataset_Count	public	"t_data_analysis_request"	"dataset_count"
T_Data_Analysis_Request_Batch_IDs	Request_ID	public	"t_data_analysis_request_batch_ids"	"request_id"
T_Data_Analysis_Request_Batch_IDs	Batch_ID	public	"t_data_analysis_request_batch_ids"	"batch_id"
T_Data_Analysis_Request_State_Name	State_ID	public	"t_data_analysis_request_state_name"	"state_id"
T_Data_Analysis_Request_State_Name	State_Name	public	"t_data_analysis_request_state_name"	"state_name"
T_Data_Analysis_Request_State_Name	Active	public	"t_data_analysis_request_state_name"	"active"
T_Data_Analysis_Request_Type_Name	Analysis_Type	public	"t_data_analysis_request_type_name"	"analysis_type"
T_Data_Analysis_Request_Updates	ID	public	"t_data_analysis_request_updates"	"id"
T_Data_Analysis_Request_Updates	Request_ID	public	"t_data_analysis_request_updates"	"request_id"
T_Data_Analysis_Request_Updates	Old_State_ID	public	"t_data_analysis_request_updates"	"old_state_id"
T_Data_Analysis_Request_Updates	New_State_ID	public	"t_data_analysis_request_updates"	"new_state_id"
T_Data_Analysis_Request_Updates	Entered	public	"t_data_analysis_request_updates"	"entered"
T_Data_Analysis_Request_Updates	Entered_By	public	"t_data_analysis_request_updates"	"entered_by"
T_Data_Release_Restrictions	release_restriction_id	public	"t_data_release_restrictions"	"release_restriction_id"
T_Data_Release_Restrictions	release_restriction	public	"t_data_release_restrictions"	"release_restriction"
T_Database_Backups	Name	public	"t_database_backups"	"name"
T_Database_Backups	Backup_Folder	public	"t_database_backups"	"backup_folder"
T_Database_Backups	Full_Backup_Interval_Days	public	"t_database_backups"	"full_backup_interval_days"
T_Database_Backups	Last_Full_Backup	public	"t_database_backups"	"last_full_backup"
T_Database_Backups	Last_Trans_Backup	public	"t_database_backups"	"last_trans_backup"
T_Database_Backups	Last_Failed_Backup	public	"t_database_backups"	"last_failed_backup"
T_Database_Backups	Failed_Backup_Message	public	"t_database_backups"	"failed_backup_message"
T_Default_PSM_Job_Parameters	Entry_ID	public	"t_default_psm_job_parameters"	"entry_id"
T_Default_PSM_Job_Parameters	Job_Type_Name	public	"t_default_psm_job_parameters"	"job_type_name"
T_Default_PSM_Job_Parameters	Tool_Name	public	"t_default_psm_job_parameters"	"tool_name"
T_Default_PSM_Job_Parameters	DynMetOx	public	"t_default_psm_job_parameters"	"dyn_met_ox"
T_Default_PSM_Job_Parameters	StatCysAlk	public	"t_default_psm_job_parameters"	"stat_cys_alk"
T_Default_PSM_Job_Parameters	dyn_sty_phos	public	"t_default_psm_job_parameters"	"dyn_sty_phos"
T_Default_PSM_Job_Parameters	Parameter_File_Name	public	"t_default_psm_job_parameters"	"parameter_file_name"
T_Default_PSM_Job_Parameters	Enabled	public	"t_default_psm_job_parameters"	"enabled"
T_Default_PSM_Job_Settings	Entry_ID	public	"t_default_psm_job_settings"	"entry_id"
T_Default_PSM_Job_Settings	Tool_Name	public	"t_default_psm_job_settings"	"tool_name"
T_Default_PSM_Job_Settings	Job_Type_Name	public	"t_default_psm_job_settings"	"job_type_name"
T_Default_PSM_Job_Settings	StatCysAlk	public	"t_default_psm_job_settings"	"stat_cys_alk"
T_Default_PSM_Job_Settings	dyn_sty_phos	public	"t_default_psm_job_settings"	"dyn_sty_phos"
T_Default_PSM_Job_Settings	Settings_File_Name	public	"t_default_psm_job_settings"	"settings_file_name"
T_Default_PSM_Job_Settings	Enabled	public	"t_default_psm_job_settings"	"enabled"
T_Default_PSM_Job_Types	Job_Type_ID	public	"t_default_psm_job_types"	"job_type_id"
T_Default_PSM_Job_Types	Job_Type_Name	public	"t_default_psm_job_types"	"job_type_name"
T_Default_PSM_Job_Types	Job_Type_Description	public	"t_default_psm_job_types"	"job_type_description"
T_EMSL_DMS_Instrument_Mapping	EUS_Instrument_ID	public	"t_emsl_dms_instrument_mapping"	"eus_instrument_id"
T_EMSL_DMS_Instrument_Mapping	DMS_Instrument_ID	public	"t_emsl_dms_instrument_mapping"	"dms_instrument_id"
T_EMSL_Instrument_Allocation	EUS_Instrument_ID	public	"t_emsl_instrument_allocation"	"eus_instrument_id"
T_EMSL_Instrument_Allocation	Proposal_ID	public	"t_emsl_instrument_allocation"	"proposal_id"
T_EMSL_Instrument_Allocation	FY	public	"t_emsl_instrument_allocation"	"fy"
T_EMSL_Instrument_Allocation	Allocated_Hours	public	"t_emsl_instrument_allocation"	"allocated_hours"
T_EMSL_Instrument_Allocation	Ext_Display_Name	public	"t_emsl_instrument_allocation"	"ext_display_name"
T_EMSL_Instrument_Allocation	Ext_Requested_Hours	public	"t_emsl_instrument_allocation"	"ext_requested_hours"
T_EMSL_Instrument_Allocation	Last_Affected	public	"t_emsl_instrument_allocation"	"last_affected"
T_EMSL_Instrument_Usage_Report	Seq	public	"t_emsl_instrument_usage_report"	"seq"
T_EMSL_Instrument_Usage_Report	EMSL_Inst_ID	public	"t_emsl_instrument_usage_report"	"emsl_inst_id"
T_EMSL_Instrument_Usage_Report	Instrument	public	"t_emsl_instrument_usage_report"	"instrument"
T_EMSL_Instrument_Usage_Report	DMS_Inst_ID	public	"t_emsl_instrument_usage_report"	"dms_inst_id"
T_EMSL_Instrument_Usage_Report	Type	public	"t_emsl_instrument_usage_report"	"type"
T_EMSL_Instrument_Usage_Report	Start	public	"t_emsl_instrument_usage_report"	"start"
T_EMSL_Instrument_Usage_Report	Minutes	public	"t_emsl_instrument_usage_report"	"minutes"
T_EMSL_Instrument_Usage_Report	Proposal	public	"t_emsl_instrument_usage_report"	"proposal"
T_EMSL_Instrument_Usage_Report	usage_type_id	public	"t_emsl_instrument_usage_report"	"usage_type_id"
T_EMSL_Instrument_Usage_Report	Users	public	"t_emsl_instrument_usage_report"	"users"
T_EMSL_Instrument_Usage_Report	Operator	public	"t_emsl_instrument_usage_report"	"operator"
T_EMSL_Instrument_Usage_Report	Comment	public	"t_emsl_instrument_usage_report"	"comment"
T_EMSL_Instrument_Usage_Report	Year	public	"t_emsl_instrument_usage_report"	"year"
T_EMSL_Instrument_Usage_Report	Month	public	"t_emsl_instrument_usage_report"	"month"
T_EMSL_Instrument_Usage_Report	Dataset_ID	public	"t_emsl_instrument_usage_report"	"dataset_id"
T_EMSL_Instrument_Usage_Report	Dataset_ID_Acq_Overlap	public	"t_emsl_instrument_usage_report"	"dataset_id_acq_overlap"
T_EMSL_Instrument_Usage_Report	Updated	public	"t_emsl_instrument_usage_report"	"updated"
T_EMSL_Instrument_Usage_Report	UpdatedBy	public	"t_emsl_instrument_usage_report"	"updated_by"
T_EMSL_Instrument_Usage_Type	usage_type_id	public	"t_emsl_instrument_usage_type"	"usage_type_id"
T_EMSL_Instrument_Usage_Type	usage_type	public	"t_emsl_instrument_usage_type"	"usage_type"
T_EMSL_Instrument_Usage_Type	Description	public	"t_emsl_instrument_usage_type"	"description"
T_EMSL_Instrument_Usage_Type	Enabled	public	"t_emsl_instrument_usage_type"	"enabled"
T_EMSL_Instruments	EUS_Instrument_ID	public	"t_emsl_instruments"	"eus_instrument_id"
T_EMSL_Instruments	EUS_Display_Name	public	"t_emsl_instruments"	"eus_display_name"
T_EMSL_Instruments	EUS_Instrument_Name	public	"t_emsl_instruments"	"eus_instrument_name"
T_EMSL_Instruments	EUS_Available_Hours	public	"t_emsl_instruments"	"eus_available_hours"
T_EMSL_Instruments	Local_Category_Name	public	"t_emsl_instruments"	"local_category_name"
T_EMSL_Instruments	Local_Instrument_Name	public	"t_emsl_instruments"	"local_instrument_name"
T_EMSL_Instruments	Last_Affected	public	"t_emsl_instruments"	"last_affected"
T_EMSL_Instruments	EUS_Active_Sw	public	"t_emsl_instruments"	"eus_active_sw"
T_EMSL_Instruments	EUS_Primary_Instrument	public	"t_emsl_instruments"	"eus_primary_instrument"
T_EUS_Proposal_State_Name	state_id	public	"t_eus_proposal_state_name"	"state_id"
T_EUS_Proposal_State_Name	state_name	public	"t_eus_proposal_state_name"	"state_name"
T_EUS_Proposal_Type	Proposal_Type	public	"t_eus_proposal_type"	"proposal_type"
T_EUS_Proposal_Type	Proposal_Type_Name	public	"t_eus_proposal_type"	"proposal_type_name"
T_EUS_Proposal_Type	Abbreviation	public	"t_eus_proposal_type"	"abbreviation"
T_EUS_Proposal_Type	Comment	public	"t_eus_proposal_type"	"comment"
T_EUS_Proposal_Users	Proposal_ID	public	"t_eus_proposal_users"	"proposal_id"
T_EUS_Proposal_Users	Person_ID	public	"t_eus_proposal_users"	"person_id"
T_EUS_Proposal_Users	Of_DMS_Interest	public	"t_eus_proposal_users"	"of_dms_interest"
T_EUS_Proposal_Users	State_ID	public	"t_eus_proposal_users"	"state_id"
T_EUS_Proposal_Users	Last_Affected	public	"t_eus_proposal_users"	"last_affected"
T_EUS_Proposal_Users_State_Name	eus_user_state_id	public	"t_eus_proposal_users_state_name"	"eus_user_state_id"
T_EUS_Proposal_Users_State_Name	eus_user_state	public	"t_eus_proposal_users_state_name"	"eus_user_state"
T_EUS_Proposals	Proposal_ID	public	"t_eus_proposals"	"proposal_id"
T_EUS_Proposals	Title	public	"t_eus_proposals"	"title"
T_EUS_Proposals	State_ID	public	"t_eus_proposals"	"state_id"
T_EUS_Proposals	Import_Date	public	"t_eus_proposals"	"import_date"
T_EUS_Proposals	Proposal_Type	public	"t_eus_proposals"	"proposal_type"
T_EUS_Proposals	Proposal_Start_Date	public	"t_eus_proposals"	"proposal_start_date"
T_EUS_Proposals	Proposal_End_Date	public	"t_eus_proposals"	"proposal_end_date"
T_EUS_Proposals	Last_Affected	public	"t_eus_proposals"	"last_affected"
T_EUS_Proposals	Numeric_ID	public	"t_eus_proposals"	"numeric_id"
T_EUS_Proposals	Proposal_ID_AutoSupersede	public	"t_eus_proposals"	"proposal_id_auto_supersede"
T_EUS_Site_Status	eus_site_status_id	public	"t_eus_site_status"	"eus_site_status_id"
T_EUS_Site_Status	eus_site_status	public	"t_eus_site_status"	"eus_site_status"
T_EUS_Site_Status	ShortName	public	"t_eus_site_status"	"short_name"
T_EUS_UsageType	eus_usage_type_id	public	"t_eus_usage_type"	"eus_usage_type_id"
T_EUS_UsageType	eus_usage_type	public	"t_eus_usage_type"	"eus_usage_type"
T_EUS_UsageType	Description	public	"t_eus_usage_type"	"description"
T_EUS_UsageType	Enabled	public	"t_eus_usage_type"	"enabled"
T_EUS_UsageType	Enabled_Campaign	public	"t_eus_usage_type"	"enabled_campaign"
T_EUS_UsageType	Enabled_Prep_Request	public	"t_eus_usage_type"	"enabled_prep_request"
T_EUS_Users	PERSON_ID	public	"t_eus_users"	"person_id"
T_EUS_Users	NAME_FM	public	"t_eus_users"	"name_fm"
T_EUS_Users	HID	public	"t_eus_users"	"hid"
T_EUS_Users	site_status_id	public	"t_eus_users"	"site_status_id"
T_EUS_Users	Last_Affected	public	"t_eus_users"	"last_affected"
T_EUS_Users	Last_Name	public	"t_eus_users"	"last_name"
T_EUS_Users	First_Name	public	"t_eus_users"	"first_name"
T_EUS_Users	Valid	public	"t_eus_users"	"valid"
T_Email_Alert_State	Alert_State	public	"t_email_alert_state"	"alert_state"
T_Email_Alert_State	Alert_State_Name	public	"t_email_alert_state"	"alert_state_name"
T_Email_Alerts	email_alert_id	public	"t_email_alerts"	"email_alert_id"
T_Email_Alerts	Posted_by	public	"t_email_alerts"	"posted_by"
T_Email_Alerts	Posting_Time	public	"t_email_alerts"	"posting_time"
T_Email_Alerts	Alert_Type	public	"t_email_alerts"	"alert_type"
T_Email_Alerts	Message	public	"t_email_alerts"	"message"
T_Email_Alerts	Recipients	public	"t_email_alerts"	"recipients"
T_Email_Alerts	Alert_State	public	"t_email_alerts"	"alert_state"
T_Email_Alerts	Last_Affected	public	"t_email_alerts"	"last_affected"
T_Entity_Rename_Log	Entry_ID	public	"t_entity_rename_log"	"entry_id"
T_Entity_Rename_Log	Target_Type	public	"t_entity_rename_log"	"target_type"
T_Entity_Rename_Log	Target_ID	public	"t_entity_rename_log"	"target_id"
T_Entity_Rename_Log	Old_Name	public	"t_entity_rename_log"	"old_name"
T_Entity_Rename_Log	New_Name	public	"t_entity_rename_log"	"new_name"
T_Entity_Rename_Log	Entered	public	"t_entity_rename_log"	"entered"
T_Entity_Rename_Log	Entered_By	public	"t_entity_rename_log"	"entered_by"
T_Enzymes	Enzyme_ID	public	"t_enzymes"	"enzyme_id"
T_Enzymes	Enzyme_Name	public	"t_enzymes"	"enzyme_name"
T_Enzymes	Description	public	"t_enzymes"	"description"
T_Enzymes	P1	public	"t_enzymes"	"p1"
T_Enzymes	P1_Exception	public	"t_enzymes"	"p1_exception"
T_Enzymes	P2	public	"t_enzymes"	"p2"
T_Enzymes	P2_Exception	public	"t_enzymes"	"p2_exception"
T_Enzymes	Cleavage_Method	public	"t_enzymes"	"cleavage_method"
T_Enzymes	Cleavage_Offset	public	"t_enzymes"	"cleavage_offset"
T_Enzymes	Sequest_Enzyme_Index	public	"t_enzymes"	"sequest_enzyme_index"
T_Enzymes	Protein_Collection_Name	public	"t_enzymes"	"protein_collection_name"
T_Enzymes	Comment	public	"t_enzymes"	"comment"
T_Event_Log	Event_ID	public	"t_event_log"	"event_id"
T_Event_Log	Target_Type	public	"t_event_log"	"target_type"
T_Event_Log	Target_ID	public	"t_event_log"	"target_id"
T_Event_Log	Target_State	public	"t_event_log"	"target_state"
T_Event_Log	Prev_Target_State	public	"t_event_log"	"prev_target_state"
T_Event_Log	Entered	public	"t_event_log"	"entered"
T_Event_Log	Entered_By	public	"t_event_log"	"entered_by"
T_Event_Target	target_type_id	public	"t_event_target"	"target_type_id"
T_Event_Target	target_type	public	"t_event_target"	"target_type"
T_Event_Target	Target_Table	public	"t_event_target"	"target_table"
T_Event_Target	Target_ID_Column	public	"t_event_target"	"target_id_column"
T_Event_Target	Target_State_Column	public	"t_event_target"	"target_state_column"
T_Experiment_Group_Members	Group_ID	public	"t_experiment_group_members"	"group_id"
T_Experiment_Group_Members	Exp_ID	public	"t_experiment_group_members"	"exp_id"
T_Experiment_Groups	group_id	public	"t_experiment_groups"	"group_id"
T_Experiment_Groups	group_type	public	"t_experiment_groups"	"group_type"
T_Experiment_Groups	created	public	"t_experiment_groups"	"created"
T_Experiment_Groups	description	public	"t_experiment_groups"	"description"
T_Experiment_Groups	Parent_Exp_ID	public	"t_experiment_groups"	"parent_exp_id"
T_Experiment_Groups	Prep_LC_Run_ID	public	"t_experiment_groups"	"prep_lc_run_id"
T_Experiment_Groups	Researcher	public	"t_experiment_groups"	"researcher"
T_Experiment_Groups	Tab	public	"t_experiment_groups"	"tab"
T_Experiment_Groups	MemberCount	public	"t_experiment_groups"	"member_count"
T_Experiment_Plex_Channel_Type_Name	Channel_Type_ID	public	"t_experiment_plex_channel_type_name"	"channel_type_id"
T_Experiment_Plex_Channel_Type_Name	Channel_Type_Name	public	"t_experiment_plex_channel_type_name"	"channel_type_name"
T_Experiment_Plex_Members	Plex_Exp_ID	public	"t_experiment_plex_members"	"plex_exp_id"
T_Experiment_Plex_Members	Channel	public	"t_experiment_plex_members"	"channel"
T_Experiment_Plex_Members	Exp_ID	public	"t_experiment_plex_members"	"exp_id"
T_Experiment_Plex_Members	Channel_Type_ID	public	"t_experiment_plex_members"	"channel_type_id"
T_Experiment_Plex_Members	Comment	public	"t_experiment_plex_members"	"comment"
T_Experiment_Plex_Members	Entered	public	"t_experiment_plex_members"	"entered"
T_Experiment_Plex_Members_History	Entry_ID	public	"t_experiment_plex_members_history"	"entry_id"
T_Experiment_Plex_Members_History	Plex_Exp_ID	public	"t_experiment_plex_members_history"	"plex_exp_id"
T_Experiment_Plex_Members_History	Channel	public	"t_experiment_plex_members_history"	"channel"
T_Experiment_Plex_Members_History	Exp_ID	public	"t_experiment_plex_members_history"	"exp_id"
T_Experiment_Plex_Members_History	State	public	"t_experiment_plex_members_history"	"state"
T_Experiment_Plex_Members_History	Entered	public	"t_experiment_plex_members_history"	"entered"
T_Experiment_Plex_Members_History	Entered_By	public	"t_experiment_plex_members_history"	"entered_by"
T_Experiment_Reference_Compounds	Exp_ID	public	"t_experiment_reference_compounds"	"exp_id"
T_Experiment_Reference_Compounds	Compound_ID	public	"t_experiment_reference_compounds"	"compound_id"
T_Factor	FactorID	public	"t_factor"	"factor_id"
T_Factor	Type	public	"t_factor"	"type"
T_Factor	TargetID	public	"t_factor"	"target_id"
T_Factor	Name	public	"t_factor"	"name"
T_Factor	Value	public	"t_factor"	"value"
T_Factor	Last_Updated	public	"t_factor"	"last_updated"
T_Factor_Log	Event_ID	public	"t_factor_log"	"event_id"
T_Factor_Log	changed_on	public	"t_factor_log"	"changed_on"
T_Factor_Log	changed_by	public	"t_factor_log"	"changed_by"
T_Factor_Log	changes	public	"t_factor_log"	"changes"
T_File_Attachment	attachment_id	public	"t_file_attachment"	"attachment_id"
T_File_Attachment	File_Name	public	"t_file_attachment"	"file_name"
T_File_Attachment	Description	public	"t_file_attachment"	"description"
T_File_Attachment	Entity_Type	public	"t_file_attachment"	"entity_type"
T_File_Attachment	Entity_ID	public	"t_file_attachment"	"entity_id"
T_File_Attachment	Entity_ID_Value	public	"t_file_attachment"	"entity_id_value"
T_File_Attachment	Owner_PRN	public	"t_file_attachment"	"owner_prn"
T_File_Attachment	File_Size_Bytes	public	"t_file_attachment"	"file_size_bytes"
T_File_Attachment	Created	public	"t_file_attachment"	"created"
T_File_Attachment	Last_Affected	public	"t_file_attachment"	"last_affected"
T_File_Attachment	Archive_Folder_Path	public	"t_file_attachment"	"archive_folder_path"
T_File_Attachment	File_Mime_Type	public	"t_file_attachment"	"file_mime_type"
T_File_Attachment	Active	public	"t_file_attachment"	"active"
T_Filter_Set_Criteria	Filter_Set_Criteria_ID	public	"t_filter_set_criteria"	"filter_set_criteria_id"
T_Filter_Set_Criteria	Filter_Criteria_Group_ID	public	"t_filter_set_criteria"	"filter_criteria_group_id"
T_Filter_Set_Criteria	Criterion_ID	public	"t_filter_set_criteria"	"criterion_id"
T_Filter_Set_Criteria	Criterion_Comparison	public	"t_filter_set_criteria"	"criterion_comparison"
T_Filter_Set_Criteria	Criterion_Value	public	"t_filter_set_criteria"	"criterion_value"
T_Filter_Set_Criteria_Groups	Filter_Criteria_Group_ID	public	"t_filter_set_criteria_groups"	"filter_criteria_group_id"
T_Filter_Set_Criteria_Groups	Filter_Set_ID	public	"t_filter_set_criteria_groups"	"filter_set_id"
T_Filter_Set_Criteria_Name_Tool_Map	Criterion_ID	public	"t_filter_set_criteria_name_tool_map"	"criterion_id"
T_Filter_Set_Criteria_Name_Tool_Map	Analysis_Tool_ID	public	"t_filter_set_criteria_name_tool_map"	"analysis_tool_id"
T_Filter_Set_Criteria_Names	Criterion_ID	public	"t_filter_set_criteria_names"	"criterion_id"
T_Filter_Set_Criteria_Names	Criterion_Name	public	"t_filter_set_criteria_names"	"criterion_name"
T_Filter_Set_Criteria_Names	Criterion_Description	public	"t_filter_set_criteria_names"	"criterion_description"
T_Filter_Set_Types	Filter_Type_ID	public	"t_filter_set_types"	"filter_type_id"
T_Filter_Set_Types	Filter_Type_Name	public	"t_filter_set_types"	"filter_type_name"
T_Filter_Sets	Filter_Set_ID	public	"t_filter_sets"	"filter_set_id"
T_Filter_Sets	Filter_Type_ID	public	"t_filter_sets"	"filter_type_id"
T_Filter_Sets	Filter_Set_Name	public	"t_filter_sets"	"filter_set_name"
T_Filter_Sets	Filter_Set_Description	public	"t_filter_sets"	"filter_set_description"
T_Filter_Sets	Date_Created	public	"t_filter_sets"	"date_created"
T_Filter_Sets	Date_Modified	public	"t_filter_sets"	"date_modified"
T_General_Statistics	Entry_ID	public	"t_general_statistics"	"entry_id"
T_General_Statistics	Category	public	"t_general_statistics"	"category"
T_General_Statistics	Label	public	"t_general_statistics"	"label"
T_General_Statistics	Value	public	"t_general_statistics"	"value"
T_General_Statistics	Last_Affected	public	"t_general_statistics"	"last_affected"
T_Instrument_Allocation	Allocation_Tag	public	"t_instrument_allocation"	"allocation_tag"
T_Instrument_Allocation	Proposal_ID	public	"t_instrument_allocation"	"proposal_id"
T_Instrument_Allocation	Fiscal_Year	public	"t_instrument_allocation"	"fiscal_year"
T_Instrument_Allocation	Allocated_Hours	public	"t_instrument_allocation"	"allocated_hours"
T_Instrument_Allocation	Comment	public	"t_instrument_allocation"	"comment"
T_Instrument_Allocation	Entered	public	"t_instrument_allocation"	"entered"
T_Instrument_Allocation	Last_Affected	public	"t_instrument_allocation"	"last_affected"
T_Instrument_Allocation	FY_Proposal	public	"t_instrument_allocation"	"fy_proposal"
T_Instrument_Allocation_Updates	Entry_ID	public	"t_instrument_allocation_updates"	"entry_id"
T_Instrument_Allocation_Updates	Allocation_Tag	public	"t_instrument_allocation_updates"	"allocation_tag"
T_Instrument_Allocation_Updates	Proposal_ID	public	"t_instrument_allocation_updates"	"proposal_id"
T_Instrument_Allocation_Updates	Fiscal_Year	public	"t_instrument_allocation_updates"	"fiscal_year"
T_Instrument_Allocation_Updates	Allocated_Hours_Old	public	"t_instrument_allocation_updates"	"allocated_hours_old"
T_Instrument_Allocation_Updates	Allocated_Hours_New	public	"t_instrument_allocation_updates"	"allocated_hours_new"
T_Instrument_Allocation_Updates	Comment	public	"t_instrument_allocation_updates"	"comment"
T_Instrument_Allocation_Updates	Entered	public	"t_instrument_allocation_updates"	"entered"
T_Instrument_Allocation_Updates	Entered_By	public	"t_instrument_allocation_updates"	"entered_by"
T_Instrument_Class	instrument_class	public	"t_instrument_class"	"instrument_class"
T_Instrument_Class	is_purgeable	public	"t_instrument_class"	"is_purgeable"
T_Instrument_Class	raw_data_type	public	"t_instrument_class"	"raw_data_type"
T_Instrument_Class	requires_preparation	public	"t_instrument_class"	"requires_preparation"
T_Instrument_Class	Params	public	"t_instrument_class"	"params"
T_Instrument_Class	Comment	public	"t_instrument_class"	"comment"
T_Instrument_Config_History	entry_id	public	"t_instrument_config_history"	"entry_id"
T_Instrument_Config_History	Instrument	public	"t_instrument_config_history"	"instrument"
T_Instrument_Config_History	Date_Of_Change	public	"t_instrument_config_history"	"date_of_change"
T_Instrument_Config_History	Description	public	"t_instrument_config_history"	"description"
T_Instrument_Config_History	Note	public	"t_instrument_config_history"	"note"
T_Instrument_Config_History	Entered	public	"t_instrument_config_history"	"entered"
T_Instrument_Config_History	EnteredBy	public	"t_instrument_config_history"	"entered_by"
T_Instrument_Data_Type_Name	Raw_Data_Type_ID	public	"t_instrument_data_type_name"	"raw_data_type_id"
T_Instrument_Data_Type_Name	Raw_Data_Type_Name	public	"t_instrument_data_type_name"	"raw_data_type_name"
T_Instrument_Data_Type_Name	Is_Folder	public	"t_instrument_data_type_name"	"is_folder"
T_Instrument_Data_Type_Name	Required_File_Extension	public	"t_instrument_data_type_name"	"required_file_extension"
T_Instrument_Data_Type_Name	Comment	public	"t_instrument_data_type_name"	"comment"
T_Instrument_Group	instrument_group	public	"t_instrument_group"	"instrument_group"
T_Instrument_Group	Usage	public	"t_instrument_group"	"usage"
T_Instrument_Group	Comment	public	"t_instrument_group"	"comment"
T_Instrument_Group	Active	public	"t_instrument_group"	"active"
T_Instrument_Group	Default_Dataset_Type	public	"t_instrument_group"	"default_dataset_type"
T_Instrument_Group	Allocation_Tag	public	"t_instrument_group"	"allocation_tag"
T_Instrument_Group	Sample_Prep_Visible	public	"t_instrument_group"	"sample_prep_visible"
T_Instrument_Group	Requested_Run_Visible	public	"t_instrument_group"	"requested_run_visible"
T_Instrument_Group	Target_Instrument_Group	public	"t_instrument_group"	"target_instrument_group"
T_Instrument_Group_Allocation_Tag	Allocation_Tag	public	"t_instrument_group_allocation_tag"	"allocation_tag"
T_Instrument_Group_Allocation_Tag	Allocation_Description	public	"t_instrument_group_allocation_tag"	"allocation_description"
T_Instrument_Group_Allowed_DS_Type	instrument_group	public	"t_instrument_group_allowed_ds_type"	"instrument_group"
T_Instrument_Group_Allowed_DS_Type	Dataset_Type	public	"t_instrument_group_allowed_ds_type"	"dataset_type"
T_Instrument_Group_Allowed_DS_Type	Comment	public	"t_instrument_group_allowed_ds_type"	"comment"
T_Instrument_Group_Allowed_DS_Type	Dataset_Usage_Count	public	"t_instrument_group_allowed_ds_type"	"dataset_usage_count"
T_Instrument_Group_Allowed_DS_Type	Dataset_Usage_Last_Year	public	"t_instrument_group_allowed_ds_type"	"dataset_usage_last_year"
T_Instrument_Name	instrument_id	public	"t_instrument_name"	"instrument_id"
T_Instrument_Name	instrument	public	"t_instrument_name"	"instrument"
T_Instrument_Name	instrument_class	public	"t_instrument_name"	"instrument_class"
T_Instrument_Name	instrument_group	public	"t_instrument_name"	"instrument_group"
T_Instrument_Name	source_path_id	public	"t_instrument_name"	"source_path_id"
T_Instrument_Name	storage_path_id	public	"t_instrument_name"	"storage_path_id"
T_Instrument_Name	capture_method	public	"t_instrument_name"	"capture_method"
T_Instrument_Name	status	public	"t_instrument_name"	"status"
T_Instrument_Name	room_number	public	"t_instrument_name"	"room_number"
T_Instrument_Name	description	public	"t_instrument_name"	"description"
T_Instrument_Name	usage	public	"t_instrument_name"	"usage"
T_Instrument_Name	operations_role	public	"t_instrument_name"	"operations_role"
T_Instrument_Name	tracking	public	"t_instrument_name"	"tracking"
T_Instrument_Name	percent_emsl_owned	public	"t_instrument_name"	"percent_emsl_owned"
T_Instrument_Name	max_simultaneous_captures	public	"t_instrument_name"	"max_simultaneous_captures"
